contract,asset,version,context,sigma,status,action,original_included,effective_context_source,distribution_aligned,exists,test_rows_total,test_rows_nonpositive,test_rows_positive,cleaned_rows,window_length,invalid_reason,nonpositive_in_test,t3_asset_score10,t3_asset_score15,t3_asset_annual_gap,t3_asset_calmar_gap,t3_all_score10,t3_all_score15,t3_all_annual_gap,t3_all_calmar_gap,t3_asset_ER,t3_asset_ER_gap,t3_asset_stdR,t3_asset_stdR_gap,t3_asset_DD,t3_asset_DD_gap,t3_asset_Sharpe,t3_asset_Sharpe_gap,t3_asset_Sortino,t3_asset_Sortino_gap,t3_asset_MDD,t3_asset_MDD_gap,t3_asset_Calmar,t3_asset_Calmar_gap,t3_asset_pct_posve,t3_asset_pct_posve_gap,t3_asset_Ave_P_L,t3_asset_Ave_P_L_gap,t3_all_ER,t3_all_ER_gap,t3_all_stdR,t3_all_stdR_gap,t3_all_DD,t3_all_DD_gap,t3_all_Sharpe,t3_all_Sharpe_gap,t3_all_Sortino,t3_all_Sortino_gap,t3_all_MDD,t3_all_MDD_gap,t3_all_Calmar,t3_all_Calmar_gap,t3_all_pct_posve,t3_all_pct_posve_gap,t3_all_Ave_P_L,t3_all_Ave_P_L_gap,t2_asset_score10,t2_asset_score15,t2_asset_annual_gap,t2_asset_calmar_gap,t2_all_score10,t2_all_score15,t2_all_annual_gap,t2_all_calmar_gap,t2_asset_ER,t2_asset_ER_gap,t2_asset_stdR,t2_asset_stdR_gap,t2_asset_DD,t2_asset_DD_gap,t2_asset_Sharpe,t2_asset_Sharpe_gap,t2_asset_Sortino,t2_asset_Sortino_gap,t2_asset_MDD,t2_asset_MDD_gap,t2_asset_Calmar,t2_asset_Calmar_gap,t2_asset_pct_posve,t2_asset_pct_posve_gap,t2_asset_Ave_P_L,t2_asset_Ave_P_L_gap,t2_all_ER,t2_all_ER_gap,t2_all_stdR,t2_all_stdR_gap,t2_all_DD,t2_all_DD_gap,t2_all_Sharpe,t2_all_Sharpe_gap,t2_all_Sortino,t2_all_Sortino_gap,t2_all_MDD,t2_all_MDD_gap,t2_all_Calmar,t2_all_Calmar_gap,t2_all_pct_posve,t2_all_pct_posve_gap,t2_all_Ave_P_L,t2_all_Ave_P_L_gap,combined_rank,error
CC,Commodity,NON_FWD_ANCHORED,legacy_41_family,0.059,promotable,swap,True,RAD_REGEN,False,True,2266,0,2266,4316,2266,,False,7.0,8.0,222.8326,238.5739,7.0,7.0,11376.2055,3440.3794,-0.302,1.3423,0.386,6.3107,0.264,2.3256,-0.782,8.1604,-1.147,0.434,0.22,11.2903,0.18,238.4615,0.478,1.0571,0.96,2.7356,-0.013,0.0,0.333,8.2645,0.232,0.8696,-0.038,5.5556,-0.054,5.2632,0.125,237.8378,0.301,3444.4444,0.515,0.7707,0.934,1.6322,4.0,4.0,222.8326,228.6757,2.0,2.0,11376.2055,2212.5704,-0.078,89.0141,0.1,89.7855,0.068,88.7417,-0.782,7.7135,-1.147,2.5489,0.22,37.1429,0.18,228.5714,0.478,1.0571,0.96,2.9323,-0.004,107.2727,0.1,89.7436,0.07,88.2943,-0.038,165.5172,-0.054,158.6957,0.125,76.0563,0.301,2215.3846,0.515,0.9615,0.934,0.1072,"(1, 2.1141649048625815, np.float64(5.667817112861543), np.float64(90.35636638623689), 445.6651187219312, 48.4331797235023, 467.24962615428944, np.int64(-12))",
CC,Commodity,RAD_RAW,legacy_41_family,0.059,promotable,swap,True,RAD_REGEN,False,True,2266,0,2266,4316,2266,,False,7.0,8.0,222.6823,238.3485,7.0,7.0,11368.7715,3437.8268,-0.303,1.6779,0.386,6.3107,0.264,2.3256,-0.783,8.2988,-1.148,0.3472,0.22,11.2903,0.18,238.4615,0.478,1.0571,0.961,2.6342,-0.013,0.0,0.333,8.2645,0.232,0.8696,-0.038,5.5556,-0.055,3.5088,0.125,237.8378,0.3,3433.3333,0.515,0.7707,0.934,1.6322,4.0,4.0,222.6823,228.4665,2.0,2.0,11368.7715,2210.8031,-0.078,89.0141,0.1,89.7855,0.068,88.7417,-0.783,7.8512,-1.148,2.4639,0.22,37.1429,0.18,228.5714,0.478,1.0571,0.961,2.8311,-0.004,107.2727,0.1,89.7436,0.07,88.2943,-0.038,165.5172,-0.055,159.7826,0.125,76.0563,0.3,2207.6923,0.515,0.9615,0.934,0.1072,"(1, 2.1141649048625815, np.float64(5.4653877556874395), np.float64(90.69193685603554), 445.364656224566, 48.4331797235023, 466.81497893212656, np.int64(-12))",
CC,Commodity,RAD_REGEN,legacy_41_family,0.059,promotable,swap,True,RAD_REGEN,False,True,2266,0,2266,4316,2266,,False,7.0,8.0,222.9032,238.6425,7.0,7.0,11379.7004,3438.7159,-0.303,1.6779,0.386,6.3107,0.263,1.938,-0.784,8.4371,-1.15,0.1736,0.22,11.2903,0.18,238.4615,0.479,1.2685,0.958,2.9382,-0.013,0.0,0.333,8.2645,0.232,0.8696,-0.038,5.5556,-0.055,3.5088,0.125,237.8378,0.3,3433.3333,0.515,0.7707,0.934,1.6322,4.0,4.0,222.9032,228.7395,2.0,2.0,11379.7004,2211.4187,-0.078,89.0141,0.1,89.7855,0.068,88.7417,-0.784,7.989,-1.15,2.294,0.22,37.1429,0.18,228.5714,0.479,1.2685,0.958,3.1345,-0.004,107.2727,0.1,89.7436,0.07,88.2943,-0.038,165.5172,-0.055,159.7826,0.125,76.0563,0.3,2207.6923,0.515,0.9615,0.934,0.1072,"(1, 2.5369978858350977, np.float64(6.072675827209748), np.float64(90.69193685603554), 445.8063701916684, 48.4331797235023, 467.38204580495994, np.int64(-12))",
CC,Commodity,REV,legacy_41_family,0.059,invalid,swap,True,,,True,2266,2254,12,613,0,no-stable-window,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,version-unusable-in-context
CC,Commodity,DROP,legacy_41_family,0.06,drop-candidate,drop,True,RAD_REGEN,False,True,0,0,0,0,0,,False,7.0,8.0,238.5168,252.751,7.0,7.0,12121.4552,3673.5364,-0.321,7.7181,0.401,2.6699,0.272,5.4264,-0.8,10.6501,-1.178,2.2569,0.225,9.2742,0.199,253.0769,0.482,1.9027,0.944,4.3566,-0.013,0.0,0.342,5.7851,0.238,3.4783,-0.039,8.3333,-0.057,0.0,0.124,235.1351,0.322,3677.7778,0.517,0.3854,0.928,0.9793,3.0,4.0,238.5168,241.8402,2.0,2.0,12121.4552,2373.9867,-0.08,88.7324,0.1,89.7855,0.068,88.7417,-0.8,10.1928,-1.178,0.085,0.225,35.7143,0.199,242.1429,0.482,1.9027,0.944,4.5501,-0.004,107.2727,0.1,89.7436,0.07,88.2943,-0.039,167.2414,-0.057,161.9565,0.124,74.6479,0.322,2376.9231,0.517,0.5769,0.928,0.5359,"(1, 3.8054968287526463, np.float64(8.906686827647185), np.float64(96.45051517156632), 477.03367023996793, 44.988479262672804, 494.5912773649074, np.int64(-12))",
CC,Commodity,NON,legacy_41_family,0.06,diagnostic-only,swap,True,RAD_REGEN,False,True,2266,0,2266,4316,2266,,False,7.0,8.0,225.8053,242.419,6.0,7.0,11523.3108,3489.5524,-0.305,2.349,0.393,4.6117,0.268,3.876,-0.776,7.3306,-1.139,1.1285,0.219,11.6935,0.185,242.3077,0.479,1.2685,0.957,3.0395,-0.012,7.6923,0.339,6.6116,0.236,2.6087,-0.034,5.5556,-0.049,14.0351,0.125,237.8378,0.305,3488.8889,0.516,0.578,0.933,1.5234,4.0,4.0,225.8053,232.2462,2.0,2.0,11523.3108,2246.6132,-0.078,89.0141,0.1,89.7855,0.068,88.7417,-0.776,6.8871,-1.139,3.2285,0.219,37.4286,0.185,232.1429,0.479,1.2685,0.957,3.2356,-0.003,105.4545,0.1,89.7436,0.07,88.2943,-0.034,158.6207,-0.049,153.2609,0.125,76.0563,0.305,2246.1538,0.516,0.7692,0.933,0.0,"(1, 2.5369978858350977, np.float64(6.275105184383851), np.float64(91.36307779563286), 451.6106685987372, 49.1221198156682, 474.66521630010266, np.int64(-12))",
CC,Commodity,NON_FWD_ANCHORED,legacy_41_family,0.06,promotable,swap,True,RAD_REGEN,False,True,2266,0,2266,4316,2266,,False,7.0,8.0,222.8326,238.5739,7.0,7.0,11376.2055,3440.3794,-0.307,3.0201,0.393,4.6117,0.268,3.876,-0.782,8.1604,-1.147,0.434,0.22,11.2903,0.18,238.4615,0.478,1.0571,0.96,2.7356,-0.013,0.0,0.339,6.6116,0.236,2.6087,-0.038,5.5556,-0.054,5.2632,0.125,237.8378,0.301,3444.4444,0.515,0.7707,0.934,1.6322,4.0,4.0,222.8326,228.6757,2.0,2.0,11376.2055,2212.5704,-0.078,89.0141,0.1,89.7855,0.068,88.7417,-0.782,7.7135,-1.147,2.5489,0.22,37.1429,0.18,228.5714,0.478,1.0571,0.96,2.9323,-0.004,107.2727,0.1,89.7436,0.07,88.2943,-0.038,165.5172,-0.054,158.6957,0.125,76.0563,0.301,2215.3846,0.515,0.9615,0.934,0.1072,"(1, 2.1141649048625815, np.float64(5.667817112861543), np.float64(92.03421873523018), 445.66511872193007, 48.4331797235023, 467.2496261542882, np.int64(-12))",
CC,Commodity,RAD_RAW,legacy_41_family,0.06,promotable,swap,True,RAD_REGEN,False,True,2266,0,2266,4316,2266,,False,7.0,8.0,222.6823,238.3485,7.0,7.0,11368.7715,3437.8268,-0.308,3.3557,0.393,4.6117,0.268,3.876,-0.783,8.2988,-1.148,0.3472,0.22,11.2903,0.18,238.4615,0.478,1.0571,0.961,2.6342,-0.013,0.0,0.339,6.6116,0.236,2.6087,-0.038,5.5556,-0.055,3.5088,0.125,237.8378,0.3,3433.3333,0.515,0.7707,0.934,1.6322,4.0,4.0,222.6823,228.4665,2.0,2.0,11368.7715,2210.8031,-0.078,89.0141,0.1,89.7855,0.068,88.7417,-0.783,7.8512,-1.148,2.4639,0.22,37.1429,0.18,228.5714,0.478,1.0571,0.961,2.8311,-0.004,107.2727,0.1,89.7436,0.07,88.2943,-0.038,165.5172,-0.055,159.7826,0.125,76.0563,0.3,2207.6923,0.515,0.9615,0.934,0.1072,"(1, 2.1141649048625815, np.float64(5.4653877556874395), np.float64(92.36978920502884), 445.3646562245649, 48.4331797235023, 466.81497893212537, np.int64(-12))",
CC,Commodity,RAD_REGEN,legacy_41_family,0.06,promotable,swap,True,RAD_REGEN,False,True,2266,0,2266,4316,2266,,False,7.0,8.0,222.9032,238.6425,7.0,7.0,11379.7004,3438.7159,-0.308,3.3557,0.393,4.6117,0.268,3.876,-0.784,8.4371,-1.15,0.1736,0.22,11.2903,0.18,238.4615,0.479,1.2685,0.958,2.9382,-0.013,0.0,0.339,6.6116,0.236,2.6087,-0.038,5.5556,-0.055,3.5088,0.125,237.8378,0.3,3433.3333,0.515,0.7707,0.934,1.6322,4.0,4.0,222.9032,228.7395,2.0,2.0,11379.7004,2211.4187,-0.078,89.0141,0.1,89.7855,0.068,88.7417,-0.784,7.989,-1.15,2.294,0.22,37.1429,0.18,228.5714,0.479,1.2685,0.958,3.1345,-0.004,107.2727,0.1,89.7436,0.07,88.2943,-0.038,165.5172,-0.055,159.7826,0.125,76.0563,0.3,2207.6923,0.515,0.9615,0.934,0.1072,"(1, 2.5369978858350977, np.float64(6.072675827209748), np.float64(92.36978920502884), 445.80637019166727, 48.4331797235023, 467.3820458049587, np.int64(-12))",
CC,Commodity,REV,legacy_41_family,0.06,invalid,swap,True,,,True,2266,2254,12,613,0,no-stable-window,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,version-unusable-in-context
CC,Commodity,DROP,structural_38_family,0.058,drop-candidate,drop,True,RAD_REGEN,False,True,0,0,0,0,0,,False,8.0,8.0,208.3159,6.5741,4.0,4.0,7696.1071,867.046,-0.278,6.7114,0.38,7.767,0.258,0.0,-0.732,1.2448,-1.08,6.25,0.717,189.1129,-0.139,6.9231,0.489,3.3827,0.926,6.1803,-0.005,61.5385,0.328,9.6419,0.229,0.4348,-0.016,55.5556,-0.024,57.8947,0.298,705.4054,-0.087,866.6667,0.516,0.578,0.936,1.8498,5.0,5.0,208.3159,1.0384,2.0,2.0,7696.1071,769.4934,-0.073,89.7183,0.1,89.7855,0.068,88.7417,-0.732,0.8264,-1.08,8.2413,0.717,104.8571,-0.139,0.7143,0.489,3.3827,0.926,6.3701,-0.002,103.6364,0.1,89.7436,0.07,88.2943,-0.016,127.5862,-0.024,126.087,0.298,319.7183,-0.087,769.2308,0.516,0.7692,0.936,0.3215,"(1, 6.765327695560259, np.float64(12.550415256781013), np.float64(96.42971925512808), 416.63182549299285, 293.97004608294935, 7.612433384951774, np.int64(-13))",
CC,Commodity,NON,structural_38_family,0.058,diagnostic-only,swap,True,RAD_REGEN,False,True,2266,0,2266,4316,2266,,False,7.0,8.0,187.4425,2.7638,3.0,4.0,7466.0411,852.5387,-0.265,11.0738,0.373,9.466,0.253,1.938,-0.71,1.7981,-1.046,9.2014,0.694,179.8387,-0.134,3.0769,0.487,2.9598,0.936,5.1672,-0.004,69.2308,0.326,10.1928,0.227,1.3043,-0.011,69.4444,-0.016,71.9298,0.294,694.5946,-0.086,855.5556,0.516,0.578,0.937,1.9587,4.0,5.0,187.4425,4.5765,2.0,2.0,7466.0411,759.4499,-0.071,90.0,0.1,89.7855,0.068,88.7417,-0.71,2.2039,-1.046,11.13,0.694,98.2857,-0.134,4.2857,0.487,2.9598,0.936,5.3589,-0.001,101.8182,0.1,89.7436,0.07,88.2943,-0.011,118.9655,-0.016,117.3913,0.294,314.0845,-0.086,761.5385,0.516,0.7692,0.937,0.4287,"(1, 5.919661733615227, np.float64(10.526121685039985), np.float64(101.07382550335569), 374.8850676913267, 278.1244239631336, 7.34026808189737, np.int64(-13))",
CC,Commodity,NON_FWD_ANCHORED,structural_38_family,0.058,promotable,swap,True,RAD_REGEN,False,True,2266,0,2266,4316,2266,,False,7.0,8.0,192.22,3.5695,3.0,4.0,7598.7811,860.4555,-0.267,10.4027,0.373,9.466,0.253,1.938,-0.716,0.9682,-1.054,8.5069,0.7,182.2581,-0.135,3.8462,0.487,2.9598,0.935,5.2685,-0.005,61.5385,0.326,10.1928,0.227,1.3043,-0.015,58.3333,-0.021,63.1579,0.297,702.7027,-0.086,855.5556,0.516,0.578,0.936,1.8498,4.0,5.0,192.22,3.8283,2.0,2.0,7598.7811,764.9308,-0.072,89.8592,0.1,89.7855,0.068,88.7417,-0.716,1.3774,-1.054,10.4503,0.7,100.0,-0.135,3.5714,0.487,2.9598,0.935,5.4601,-0.001,101.8182,0.1,89.7436,0.07,88.2943,-0.015,125.8621,-0.021,122.8261,0.297,318.3099,-0.086,761.5385,0.516,0.7692,0.936,0.3215,"(1, 5.919661733615227, np.float64(10.728551042214088), np.float64(100.26183949333586), 384.4399379434587, 282.258064516129, 7.397821896714936, np.int64(-13))",
CC,Commodity,RAD_RAW,structural_38_family,0.058,promotable,swap,True,RAD_REGEN,False,True,2266,0,2266,4316,2266,,False,7.0,8.0,192.8374,3.6905,3.0,4.0,7615.0965,861.4507,-0.267,10.4027,0.373,9.466,0.253,1.938,-0.717,0.8299,-1.056,8.3333,0.7,182.2581,-0.135,3.8462,0.488,3.1712,0.933,5.4711,-0.005,61.5385,0.326,10.1928,0.227,1.3043,-0.015,58.3333,-0.022,61.4035,0.297,702.7027,-0.087,866.6667,0.516,0.578,0.936,1.8498,4.0,5.0,192.8374,3.7159,2.0,2.0,7615.0965,765.6197,-0.072,89.8592,0.1,89.7855,0.068,88.7417,-0.717,1.2397,-1.056,10.2804,0.7,100.0,-0.135,3.5714,0.488,3.1712,0.933,5.6623,-0.002,103.6364,0.1,89.7436,0.07,88.2943,-0.015,125.8621,-0.022,123.913,0.297,318.3099,-0.087,769.2308,0.516,0.7692,0.936,0.3215,"(1, 6.342494714587745, np.float64(11.133409756562294), np.float64(100.26183949333586), 385.67471826305695, 282.258064516129, 7.4064677032455855, np.int64(-13))",
CC,Commodity,RAD_REGEN,structural_38_family,0.058,promotable,swap,True,RAD_REGEN,False,True,2266,0,2266,4316,2266,,False,7.0,8.0,193.1771,3.8106,3.0,4.0,7625.1629,865.1488,-0.268,10.0671,0.373,9.466,0.253,1.938,-0.718,0.6916,-1.057,8.2465,0.7,182.2581,-0.135,3.8462,0.488,3.1712,0.933,5.4711,-0.005,61.5385,0.326,10.1928,0.227,1.3043,-0.016,55.5556,-0.022,61.4035,0.296,700.0,-0.087,866.6667,0.516,0.578,0.936,1.8498,4.0,5.0,193.1771,3.6045,2.0,2.0,7625.1629,768.1799,-0.072,89.8592,0.1,89.7855,0.068,88.7417,-0.718,1.1019,-1.057,10.1954,0.7,100.0,-0.135,3.5714,0.488,3.1712,0.933,5.6623,-0.002,103.6364,0.1,89.7436,0.07,88.2943,-0.016,127.5862,-0.022,123.913,0.296,316.9014,-0.087,769.2308,0.516,0.7692,0.936,0.3215,"(1, 6.342494714587745, np.float64(11.133409756562294), np.float64(99.92626902353719), 386.35410967891943, 282.258064516129, 7.415039930888592, np.int64(-13))",
CC,Commodity,REV,structural_38_family,0.058,invalid,swap,True,,,True,2266,2254,12,613,0,no-stable-window,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,version-unusable-in-context
CC,Commodity,DROP,structural_38_family,0.059,drop-candidate,drop,True,RAD_REGEN,False,True,0,0,0,0,0,,False,8.0,8.0,208.3159,6.5741,4.0,4.0,7696.1071,867.046,-0.283,5.0336,0.387,6.068,0.262,1.5504,-0.732,1.2448,-1.08,6.25,0.717,189.1129,-0.139,6.9231,0.489,3.3827,0.926,6.1803,-0.006,53.8462,0.334,7.989,0.233,1.3043,-0.016,55.5556,-0.024,57.8947,0.298,705.4054,-0.087,866.6667,0.516,0.578,0.936,1.8498,5.0,5.0,208.3159,1.0384,2.0,2.0,7696.1071,769.4934,-0.073,89.7183,0.1,89.7855,0.068,88.7417,-0.732,0.8264,-1.08,8.2413,0.717,104.8571,-0.139,0.7143,0.489,3.3827,0.926,6.3701,-0.002,103.6364,0.1,89.7436,0.07,88.2943,-0.016,127.5862,-0.024,126.087,0.298,319.7183,-0.087,769.2308,0.516,0.7692,0.936,0.3215,"(1, 6.765327695560259, np.float64(12.550415256781013), np.float64(94.7518669061348), 416.63182549299285, 293.97004608294935, 7.612433384951774, np.int64(-13))",
CC,Commodity,NON,structural_38_family,0.059,diagnostic-only,swap,True,RAD_REGEN,False,True,2266,0,2266,4316,2266,,False,8.0,8.0,187.4425,2.7638,4.0,4.0,7466.0411,852.5387,-0.27,9.396,0.379,8.0097,0.258,0.0,-0.71,1.7981,-1.046,9.2014,0.694,179.8387,-0.134,3.0769,0.487,2.9598,0.936,5.1672,-0.004,69.2308,0.331,8.8154,0.231,0.4348,-0.011,69.4444,-0.016,71.9298,0.294,694.5946,-0.086,855.5556,0.516,0.578,0.937,1.9587,4.0,5.0,187.4425,4.5765,2.0,2.0,7466.0411,759.4499,-0.071,90.0,0.1,89.7855,0.068,88.7417,-0.71,2.2039,-1.046,11.13,0.694,98.2857,-0.134,4.2857,0.487,2.9598,0.936,5.3589,-0.001,101.8182,0.1,89.7436,0.07,88.2943,-0.011,118.9655,-0.016,117.3913,0.294,314.0845,-0.086,761.5385,0.516,0.7692,0.937,0.4287,"(1, 5.919661733615227, np.float64(10.526121685039985), np.float64(99.39597315436241), 374.8850676913267, 278.1244239631336, 7.3402680818973725, np.int64(-13))",
CC,Commodity,NON_FWD_ANCHORED,structural_38_family,0.059,promotable,swap,True,RAD_REGEN,False,True,2266,0,2266,4316,2266,,False,8.0,8.0,192.22,3.5695,4.0,4.0,7598.7811,860.4555,-0.272,8.7248,0.38,7.767,0.258,0.0,-0.716,0.9682,-1.054,8.5069,0.7,182.2581,-0.135,3.8462,0.487,2.9598,0.935,5.2685,-0.005,61.5385,0.331,8.8154,0.231,0.4348,-0.015,58.3333,-0.021,63.1579,0.297,702.7027,-0.086,855.5556,0.516,0.578,0.936,1.8498,4.0,5.0,192.22,3.8283,2.0,2.0,7598.7811,764.9308,-0.072,89.8592,0.1,89.7855,0.068,88.7417,-0.716,1.3774,-1.054,10.4503,0.7,100.0,-0.135,3.5714,0.487,2.9598,0.935,5.4601,-0.001,101.8182,0.1,89.7436,0.07,88.2943,-0.015,125.8621,-0.021,122.8261,0.297,318.3099,-0.086,761.5385,0.516,0.7692,0.936,0.3215,"(1, 5.919661733615227, np.float64(10.728551042214088), np.float64(98.58398714434256), 384.4399379434587, 282.258064516129, 7.397821896714936, np.int64(-13))",
CC,Commodity,RAD_RAW,structural_38_family,0.059,promotable,swap,True,RAD_REGEN,False,True,2266,0,2266,4316,2266,,False,8.0,8.0,192.8374,3.6905,4.0,4.0,7615.0965,861.4507,-0.272,8.7248,0.379,8.0097,0.258,0.0,-0.717,0.8299,-1.056,8.3333,0.7,182.2581,-0.135,3.8462,0.488,3.1712,0.933,5.4711,-0.005,61.5385,0.331,8.8154,0.231,0.4348,-0.015,58.3333,-0.022,61.4035,0.297,702.7027,-0.087,866.6667,0.516,0.578,0.936,1.8498,4.0,5.0,192.8374,3.7159,2.0,2.0,7615.0965,765.6197,-0.072,89.8592,0.1,89.7855,0.068,88.7417,-0.717,1.2397,-1.056,10.2804,0.7,100.0,-0.135,3.5714,0.488,3.1712,0.933,5.6623,-0.002,103.6364,0.1,89.7436,0.07,88.2943,-0.015,125.8621,-0.022,123.913,0.297,318.3099,-0.087,769.2308,0.516,0.7692,0.936,0.3215,"(1, 6.342494714587745, np.float64(11.133409756562294), np.float64(98.58398714434256), 385.67471826305695, 282.258064516129, 7.4064677032455855, np.int64(-13))",
CC,Commodity,RAD_REGEN,structural_38_family,0.059,promotable,swap,True,RAD_REGEN,False,True,2266,0,2266,4316,2266,,False,8.0,8.0,193.1771,3.8106,4.0,4.0,7625.1629,865.1488,-0.272,8.7248,0.379,8.0097,0.258,0.0,-0.718,0.6916,-1.057,8.2465,0.7,182.2581,-0.135,3.8462,0.488,3.1712,0.933,5.4711,-0.005,61.5385,0.331,8.8154,0.231,0.4348,-0.016,55.5556,-0.022,61.4035,0.296,700.0,-0.087,866.6667,0.516,0.578,0.936,1.8498,4.0,5.0,193.1771,3.6045,2.0,2.0,7625.1629,768.1799,-0.072,89.8592,0.1,89.7855,0.068,88.7417,-0.718,1.1019,-1.057,10.1954,0.7,100.0,-0.135,3.5714,0.488,3.1712,0.933,5.6623,-0.002,103.6364,0.1,89.7436,0.07,88.2943,-0.016,127.5862,-0.022,123.913,0.296,316.9014,-0.087,769.2308,0.516,0.7692,0.936,0.3215,"(1, 6.342494714587745, np.float64(11.133409756562294), np.float64(98.58398714434256), 386.35410967891943, 282.258064516129, 7.415039930888593, np.int64(-13))",
CC,Commodity,REV,structural_38_family,0.059,invalid,swap,True,,,True,2266,2254,12,613,0,no-stable-window,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,version-unusable-in-context
CC,Commodity,DROP,structural_38_family,0.06,drop-candidate,drop,True,RAD_REGEN,False,True,0,0,0,0,0,,False,8.0,8.0,208.3159,6.5741,4.0,4.0,7696.1071,867.046,-0.288,3.3557,0.393,4.6117,0.267,3.4884,-0.732,1.2448,-1.08,6.25,0.717,189.1129,-0.139,6.9231,0.489,3.3827,0.926,6.1803,-0.006,53.8462,0.34,6.3361,0.237,3.0435,-0.016,55.5556,-0.024,57.8947,0.298,705.4054,-0.087,866.6667,0.516,0.578,0.936,1.8498,5.0,5.0,208.3159,1.0384,2.0,2.0,7696.1071,769.4934,-0.073,89.7183,0.1,89.7855,0.068,88.7417,-0.732,0.8264,-1.08,8.2413,0.717,104.8571,-0.139,0.7143,0.489,3.3827,0.926,6.3701,-0.002,103.6364,0.1,89.7436,0.07,88.2943,-0.016,127.5862,-0.024,126.087,0.298,319.7183,-0.087,769.2308,0.516,0.7692,0.936,0.3215,"(1, 6.765327695560259, np.float64(12.550415256781013), np.float64(93.07401455714151), 416.63182549299285, 293.97004608294935, 7.6124333849517765, np.int64(-13))",
CC,Commodity,NON,structural_38_family,0.06,diagnostic-only,swap,True,RAD_REGEN,False,True,2266,0,2266,4316,2266,,False,8.0,8.0,187.4425,2.7638,4.0,4.0,7466.0411,852.5387,-0.274,8.0537,0.386,6.3107,0.262,1.5504,-0.71,1.7981,-1.046,9.2014,0.694,179.8387,-0.134,3.0769,0.487,2.9598,0.936,5.1672,-0.004,69.2308,0.337,7.1625,0.235,2.1739,-0.011,69.4444,-0.016,71.9298,0.294,694.5946,-0.086,855.5556,0.516,0.578,0.937,1.9587,4.0,5.0,187.4425,4.5765,2.0,2.0,7466.0411,759.4499,-0.071,90.0,0.1,89.7855,0.068,88.7417,-0.71,2.2039,-1.046,11.13,0.694,98.2857,-0.134,4.2857,0.487,2.9598,0.936,5.3589,-0.001,101.8182,0.1,89.7436,0.07,88.2943,-0.011,118.9655,-0.016,117.3913,0.294,314.0845,-0.086,761.5385,0.516,0.7692,0.937,0.4287,"(1, 5.919661733615227, np.float64(10.526121685039985), np.float64(98.05369127516778), 374.8850676913267, 278.1244239631336, 7.340268081897371, np.int64(-13))",
CC,Commodity,NON_FWD_ANCHORED,structural_38_family,0.06,promotable,swap,True,RAD_REGEN,False,True,2266,0,2266,4316,2266,,False,8.0,8.0,192.22,3.5695,4.0,4.0,7598.7811,860.4555,-0.276,7.3826,0.386,6.3107,0.262,1.5504,-0.716,0.9682,-1.054,8.5069,0.7,182.2581,-0.135,3.8462,0.487,2.9598,0.935,5.2685,-0.005,61.5385,0.337,7.1625,0.235,2.1739,-0.015,58.3333,-0.021,63.1579,0.297,702.7027,-0.086,855.5556,0.516,0.578,0.936,1.8498,4.0,5.0,192.22,3.8283,2.0,2.0,7598.7811,764.9308,-0.072,89.8592,0.1,89.7855,0.068,88.7417,-0.716,1.3774,-1.054,10.4503,0.7,100.0,-0.135,3.5714,0.487,2.9598,0.935,5.4601,-0.001,101.8182,0.1,89.7436,0.07,88.2943,-0.015,125.8621,-0.021,122.8261,0.297,318.3099,-0.086,761.5385,0.516,0.7692,0.936,0.3215,"(1, 5.919661733615227, np.float64(10.728551042214088), np.float64(97.24170526514793), 384.4399379434587, 282.258064516129, 7.397821896714936, np.int64(-13))",
CC,Commodity,RAD_RAW,structural_38_family,0.06,promotable,swap,True,RAD_REGEN,False,True,2266,0,2266,4316,2266,,False,8.0,8.0,192.8374,3.6905,4.0,4.0,7615.0965,861.4507,-0.277,7.047,0.386,6.3107,0.262,1.5504,-0.717,0.8299,-1.056,8.3333,0.7,182.2581,-0.135,3.8462,0.488,3.1712,0.933,5.4711,-0.005,61.5385,0.337,7.1625,0.235,2.1739,-0.015,58.3333,-0.022,61.4035,0.297,702.7027,-0.087,866.6667,0.516,0.578,0.936,1.8498,4.0,5.0,192.8374,3.7159,2.0,2.0,7615.0965,765.6197,-0.072,89.8592,0.1,89.7855,0.068,88.7417,-0.717,1.2397,-1.056,10.2804,0.7,100.0,-0.135,3.5714,0.488,3.1712,0.933,5.6623,-0.002,103.6364,0.1,89.7436,0.07,88.2943,-0.015,125.8621,-0.022,123.913,0.297,318.3099,-0.087,769.2308,0.516,0.7692,0.936,0.3215,"(1, 6.342494714587745, np.float64(11.133409756562294), np.float64(96.90613479534927), 385.67471826305695, 282.258064516129, 7.406467703245589, np.int64(-13))",
